LA,LAV,LB,LBIP,Time
511.6152582168579,511.6152582168579,511.6152582168579,511.6152582168579,511.6152582168579
ry,ry,ry,ry,ry
0.2409246967269398,0.2409246967269398,0.2409246967269398,0.2409246967269398,0.2409246967269398
10,10,10,10,10
0,0,0,0,0
511.6152582168579,511.6152582168579,511.6152582168579,511.6152582168579,511.6152582168579
rx,rx,rx,rx,rx
-0.46800946059357595,-0.46800946059357595,-0.46800946059357595,-0.46800946059357595,-0.46800946059357595
10,10,10,10,10
0,0,0,0,0
511.61873745918274,511.61873745918274,511.61873745918274,511.61873745918274,511.61873745918274
ry,ry,ry,ry,ry
0.22276646066987107,0.22276646066987107,0.22276646066987107,0.22276646066987107,0.22276646066987107
10,10,10,10,10
0,0,0,0,0
511.61873745918274,511.61873745918274,511.61873745918274,511.61873745918274,511.61873745918274
rx,rx,rx,rx,rx
-0.47306019684138245,-0.47306019684138245,-0.47306019684138245,-0.47306019684138245,-0.47306019684138245
10,10,10,10,10
0,0,0,0,0
511.62648725509644,511.62648725509644,511.62648725509644,511.62648725509644,511.62648725509644
ry,ry,ry,ry,ry
0.1996643015182727,0.1996643015182727,0.1996643015182727,0.1996643015182727,0.1996643015182727
10,10,10,10,10
0,0,0,0,0
511.62648725509644,511.62648725509644,511.62648725509644,511.62648725509644,511.62648725509644
rx,rx,rx,rx,rx
-0.47475394827191575,-0.47475394827191575,-0.47475394827191575,-0.47475394827191575,-0.47475394827191575
10,10,10,10,10
0,0,0,0,0
511.6343810558319,511.6343810558319,511.6343810558319,511.6343810558319,511.6343810558319
ry,ry,ry,ry,ry
0.1666590371557183,0.1666590371557183,0.1666590371557183,0.1666590371557183,0.1666590371557183
10,10,10,10,10
0,0,0,0,0
511.6343810558319,511.6343810558319,511.6343810558319,511.6343810558319,511.6343810558319
ry,ry,ry,ry,ry
0.1369649805447471,0.1369649805447471,0.1369649805447471,0.1369649805447471,0.1369649805447471
10,10,10,10,10
0,0,0,0,0
511.64324140548706,511.64324140548706,511.64324140548706,511.64324140548706,511.64324140548706
rx,rx,rx,rx,rx
-0.47643244068055235,-0.47643244068055235,-0.47643244068055235,-0.47643244068055235,-0.47643244068055235
10,10,10,10,10
0,0,0,0,0
511.64624786376953,511.64624786376953,511.64624786376953,511.64624786376953,511.64624786376953
ry,ry,ry,ry,ry
0.1138628213931487,0.1138628213931487,0.1138628213931487,0.1138628213931487,0.1138628213931487
10,10,10,10,10
0,0,0,0,0
511.64624786376953,511.64624786376953,511.64624786376953,511.64624786376953,511.64624786376953
rx,rx,rx,rx,rx
-0.4798046845197223,-0.4798046845197223,-0.4798046845197223,-0.4798046845197223,-0.4798046845197223
10,10,10,10,10
0,0,0,0,0
511.65562868118286,511.65562868118286,511.65562868118286,511.65562868118286,511.65562868118286
ry,ry,ry,ry,ry
0.09240863660639353,0.09240863660639353,0.09240863660639353,0.09240863660639353,0.09240863660639353
10,10,10,10,10
0,0,0,0,0
511.65562868118286,511.65562868118286,511.65562868118286,511.65562868118286,511.65562868118286
rx,rx,rx,rx,rx
-0.4814831769283589,-0.4814831769283589,-0.4814831769283589,-0.4814831769283589,-0.4814831769283589
10,10,10,10,10
0,0,0,0,0
511.66294264793396,511.66294264793396,511.66294264793396,511.66294264793396,511.66294264793396
rx,rx,rx,rx,rx
-0.4831616693369955,-0.4831616693369955,-0.4831616693369955,-0.4831616693369955,-0.4831616693369955
10,10,10,10,10
0,0,0,0,0
511.6712408065796,511.6712408065796,511.6712408065796,511.6712408065796,511.6712408065796
rx,rx,rx,rx,rx
-0.4848554207675288,-0.4848554207675288,-0.4848554207675288,-0.4848554207675288,-0.4848554207675288
10,10,10,10,10
0,0,0,0,0
511.675119638443,511.675119638443,511.675119638443,511.675119638443,511.675119638443
rx,rx,rx,rx,rx
-0.4831616693369955,-0.4831616693369955,-0.4831616693369955,-0.4831616693369955,-0.4831616693369955
10,10,10,10,10
0,0,0,0,0
511.68297481536865,511.68297481536865,511.68297481536865,511.68297481536865,511.68297481536865
rx,rx,rx,rx,rx
-0.4848554207675288,-0.4848554207675288,-0.4848554207675288,-0.4848554207675288,-0.4848554207675288
10,10,10,10,10
0,0,0,0,0
511.69125604629517,511.69125604629517,511.69125604629517,511.69125604629517,511.69125604629517
ry,ry,ry,ry,ry
-0.08085755703059434,-0.08085755703059434,-0.08085755703059434,-0.08085755703059434,-0.08085755703059434
10,10,10,10,10
0,0,0,0,0
511.69125604629517,511.69125604629517,511.69125604629517,511.69125604629517,511.69125604629517
ry,ry,ry,ry,ry
-0.11715877012283513,-0.11715877012283513,-0.11715877012283513,-0.11715877012283513,-0.11715877012283513
10,10,10,10,10
0,0,0,0,0
511.6982412338257,511.6982412338257,511.6982412338257,511.6982412338257,511.6982412338257
ry,ry,ry,ry,ry
-0.14685282673380637,-0.14685282673380637,-0.14685282673380637,-0.14685282673380637,-0.14685282673380637
10,10,10,10,10
0,0,0,0,0
511.7030725479126,511.7030725479126,511.7030725479126,511.7030725479126,511.7030725479126
rx,rx,rx,rx,rx
-0.4831616693369955,-0.4831616693369955,-0.4831616693369955,-0.4831616693369955,-0.4831616693369955
10,10,10,10,10
0,0,0,0,0
511.71124362945557,511.71124362945557,511.71124362945557,511.71124362945557,511.71124362945557
ry,ry,ry,ry,ry
-0.16830701152056154,-0.16830701152056154,-0.16830701152056154,-0.16830701152056154,-0.16830701152056154
10,10,10,10,10
0,0,0,0,0
511.71124362945557,511.71124362945557,511.71124362945557,511.71124362945557,511.71124362945557
ry,ry,ry,ry,ry
-0.21121538109407187,-0.21121538109407187,-0.21121538109407187,-0.21121538109407187,-0.21121538109407187
10,10,10,10,10
0,0,0,0,0
511.7186620235443,511.7186620235443,511.7186620235443,511.7186620235443,511.7186620235443
ry,ry,ry,ry,ry
-0.24422064545662622,-0.24422064545662622,-0.24422064545662622,-0.24422064545662622,-0.24422064545662622
10,10,10,10,10
0,0,0,0,0
511.726393699646,511.726393699646,511.726393699646,511.726393699646,511.726393699646
rx,rx,rx,rx,rx
-0.47475394827191575,-0.47475394827191575,-0.47475394827191575,-0.47475394827191575,-0.47475394827191575
10,10,10,10,10
0,0,0,0,0
511.7308888435364,511.7308888435364,511.7308888435364,511.7308888435364,511.7308888435364
ry,ry,ry,ry,ry
-0.270618753337911,-0.270618753337911,-0.270618753337911,-0.270618753337911,-0.270618753337911
10,10,10,10,10
0,0,0,0,0
511.7308888435364,511.7308888435364,511.7308888435364,511.7308888435364,511.7308888435364
rx,rx,rx,rx,rx
-0.47306019684138245,-0.47306019684138245,-0.47306019684138245,-0.47306019684138245,-0.47306019684138245
10,10,10,10,10
0,0,0,0,0
511.73925137519836,511.73925137519836,511.73925137519836,511.73925137519836,511.73925137519836
ry,ry,ry,ry,ry
-0.30527199206530864,-0.30527199206530864,-0.30527199206530864,-0.30527199206530864,-0.30527199206530864
10,10,10,10,10
0,0,0,0,0
511.73925137519836,511.73925137519836,511.73925137519836,511.73925137519836,511.73925137519836
rx,rx,rx,rx,rx
-0.4545510032806897,-0.4545510032806897,-0.4545510032806897,-0.4545510032806897,-0.4545510032806897
10,10,10,10,10
0,0,0,0,0
511.7472529411316,511.7472529411316,511.7472529411316,511.7472529411316,511.7472529411316
ry,ry,ry,ry,ry
-0.3316700999465934,-0.3316700999465934,-0.3316700999465934,-0.3316700999465934,-0.3316700999465934
10,10,10,10,10
0,0,0,0,0
511.7472529411316,511.7472529411316,511.7472529411316,511.7472529411316,511.7472529411316
rx,rx,rx,rx,rx
-0.4208743419546807,-0.4208743419546807,-0.4208743419546807,-0.4208743419546807,-0.4208743419546807
10,10,10,10,10
0,0,0,0,0
511.75424003601074,511.75424003601074,511.75424003601074,511.75424003601074,511.75424003601074
ry,ry,ry,ry,ry
-0.36302738994430456,-0.36302738994430456,-0.36302738994430456,-0.36302738994430456,-0.36302738994430456
10,10,10,10,10
0,0,0,0,0
511.75424003601074,511.75424003601074,511.75424003601074,511.75424003601074,511.75424003601074
rx,rx,rx,rx,rx
-0.3872129396505684,-0.3872129396505684,-0.3872129396505684,-0.3872129396505684,-0.3872129396505684
10,10,10,10,10
0,0,0,0,0
511.75859689712524,511.75859689712524,511.75859689712524,511.75859689712524,511.75859689712524
ry,ry,ry,ry,ry
-0.3910734721904326,-0.3910734721904326,-0.3910734721904326,-0.3910734721904326,-0.3910734721904326
10,10,10,10,10
0,0,0,0,0
511.75859689712524,511.75859689712524,511.75859689712524,511.75859689712524,511.75859689712524
rx,rx,rx,rx,rx
-0.3316548409246967,-0.3316548409246967,-0.3316548409246967,-0.3316548409246967,-0.3316548409246967
10,10,10,10,10
0,0,0,0,0
511.766250371933,511.766250371933,511.766250371933,511.766250371933,511.766250371933
ry,ry,ry,ry,ry
-0.3993286030365454,-0.3993286030365454,-0.3993286030365454,-0.3993286030365454,-0.3993286030365454
10,10,10,10,10
0,0,0,0,0
511.766250371933,511.766250371933,511.766250371933,511.766250371933,511.766250371933
rx,rx,rx,rx,rx
-0.30977340352483407,-0.30977340352483407,-0.30977340352483407,-0.30977340352483407,-0.30977340352483407
10,10,10,10,10
0,0,0,0,0
511.77544379234314,511.77544379234314,511.77544379234314,511.77544379234314,511.77544379234314
ry,ry,ry,ry,ry
-0.43067063401235983,-0.43067063401235983,-0.43067063401235983,-0.43067063401235983,-0.43067063401235983
10,10,10,10,10
0,0,0,0,0
511.77544379234314,511.77544379234314,511.77544379234314,511.77544379234314,511.77544379234314
rx,rx,rx,rx,rx
-0.24747081712062258,-0.24747081712062258,-0.24747081712062258,-0.24747081712062258,-0.24747081712062258
10,10,10,10,10
0,0,0,0,0
511.78325366973877,511.78325366973877,511.78325366973877,511.78325366973877,511.78325366973877
ry,ry,ry,ry,ry
-0.44718089570458536,-0.44718089570458536,-0.44718089570458536,-0.44718089570458536,-0.44718089570458536
10,10,10,10,10
0,0,0,0,0
511.78325366973877,511.78325366973877,511.78325366973877,511.78325366973877,511.78325366973877
rx,rx,rx,rx,rx
-0.17340352483405813,-0.17340352483405813,-0.17340352483405813,-0.17340352483405813,-0.17340352483405813
10,10,10,10,10
0,0,0,0,0
511.7872519493103,511.7872519493103,511.7872519493103,511.7872519493103,511.7872519493103
ry,ry,ry,ry,ry
-0.452124818799115,-0.452124818799115,-0.452124818799115,-0.452124818799115,-0.452124818799115
10,10,10,10,10
0,0,0,0,0
511.7872519493103,511.7872519493103,511.7872519493103,511.7872519493103,511.7872519493103
rx,rx,rx,rx,rx
-0.09091325246051728,-0.09091325246051728,-0.09091325246051728,-0.09091325246051728,-0.09091325246051728
10,10,10,10,10
0,0,0,0,0
511.79428815841675,511.79428815841675,511.79428815841675,511.79428815841675,511.79428815841675
ry,ry,ry,ry,ry
-0.4504768444342718,-0.4504768444342718,-0.4504768444342718,-0.4504768444342718,-0.4504768444342718
10,10,10,10,10
0,0,0,0,0
511.7943639755249,511.7943639755249,511.7943639755249,511.7943639755249,511.7943639755249
ry,ry,ry,ry,ry
-0.42902265964751657,-0.42902265964751657,-0.42902265964751657,-0.42902265964751657,-0.42902265964751657
10,10,10,10,10
0,0,0,0,0
511.8032691478729,511.8032691478729,511.8032691478729,511.8032691478729,511.8032691478729
rx,rx,rx,rx,rx
0.15487907225146869,0.15487907225146869,0.15487907225146869,0.15487907225146869,0.15487907225146869
10,10,10,10,10
0,0,0,0,0
511.8122572898865,511.8122572898865,511.8122572898865,511.8122572898865,511.8122572898865
ry,ry,ry,ry,ry
-0.3976806286717021,-0.3976806286717021,-0.3976806286717021,-0.3976806286717021,-0.3976806286717021
10,10,10,10,10
0,0,0,0,0
511.8122572898865,511.8122572898865,511.8122572898865,511.8122572898865,511.8122572898865
rx,rx,rx,rx,rx
0.2727244983596551,0.2727244983596551,0.2727244983596551,0.2727244983596551,0.2727244983596551
10,10,10,10,10
0,0,0,0,0
511.8153088092804,511.8153088092804,511.8153088092804,511.8153088092804,511.8153088092804
ry,ry,ry,ry,ry
-0.38448157473105976,-0.38448157473105976,-0.38448157473105976,-0.38448157473105976,-0.38448157473105976
10,10,10,10,10
0,0,0,0,0
511.8153088092804,511.8153088092804,511.8153088092804,511.8153088092804,511.8153088092804
rx,rx,rx,rx,rx
0.3956206607156481,0.3956206607156481,0.3956206607156481,0.3956206607156481,0.3956206607156481
10,10,10,10,10
0,0,0,0,0
511.82246589660645,511.82246589660645,511.82246589660645,511.82246589660645,511.82246589660645
ry,ry,ry,ry,ry
-0.36797131303883424,-0.36797131303883424,-0.36797131303883424,-0.36797131303883424,-0.36797131303883424
10,10,10,10,10
0,0,0,0,0
511.82246589660645,511.82246589660645,511.82246589660645,511.82246589660645,511.82246589660645
rx,rx,rx,rx,rx
0.43265430685893036,0.43265430685893036,0.43265430685893036,0.43265430685893036,0.43265430685893036
10,10,10,10,10
0,0,0,0,0
511.8313376903534,511.8313376903534,511.8313376903534,511.8313376903534,511.8313376903534
ry,ry,ry,ry,ry
-0.328374151216907,-0.328374151216907,-0.328374151216907,-0.328374151216907,-0.328374151216907
10,10,10,10,10
0,0,0,0,0
511.8313376903534,511.8313376903534,511.8313376903534,511.8313376903534,511.8313376903534
ry,ry,ry,ry,ry
-0.3201190203707942,-0.3201190203707942,-0.3201190203707942,-0.3201190203707942,-0.3201190203707942
10,10,10,10,10
0,0,0,0,0
511.83830547332764,511.83830547332764,511.83830547332764,511.83830547332764,511.83830547332764
rx,rx,rx,rx,rx
0.4511787594415198,0.4511787594415198,0.4511787594415198,0.4511787594415198,0.4511787594415198
10,10,10,10,10
0,0,0,0,0
511.85078716278076,511.85078716278076,511.85078716278076,511.85078716278076,511.85078716278076
ry,ry,ry,ry,ry
-0.31186388952468147,-0.31186388952468147,-0.31186388952468147,-0.31186388952468147,-0.31186388952468147
10,10,10,10,10
0,0,0,0,0
511.85078716278076,511.85078716278076,511.85078716278076,511.85078716278076,511.85078716278076
rx,rx,rx,rx,rx
0.4595864805065995,0.4595864805065995,0.4595864805065995,0.4595864805065995,0.4595864805065995
10,10,10,10,10
0,0,0,0,0
511.8589754104614,511.8589754104614,511.8589754104614,511.8589754104614,511.8589754104614
ry,ry,ry,ry,ry
-0.29536888685435264,-0.29536888685435264,-0.29536888685435264,-0.29536888685435264,-0.29536888685435264
10,10,10,10,10
0,0,0,0,0
511.8589754104614,511.8589754104614,511.8589754104614,511.8589754104614,511.8589754104614
rx,rx,rx,rx,rx
0.4797894254978256,0.4797894254978256,0.4797894254978256,0.4797894254978256,0.4797894254978256
10,10,10,10,10
0,0,0,0,0
511.8663103580475,511.8663103580475,511.8663103580475,511.8663103580475,511.8663103580475
ry,ry,ry,ry,ry
-0.2574196993972686,-0.2574196993972686,-0.2574196993972686,-0.2574196993972686,-0.2574196993972686
10,10,10,10,10
0,0,0,0,0
511.8663103580475,511.8663103580475,511.8663103580475,511.8663103580475,511.8663103580475
rx,rx,rx,rx,rx
0.4831616693369955,0.4831616693369955,0.4831616693369955,0.4831616693369955,0.4831616693369955
10,10,10,10,10
0,0,0,0,0
511.87127661705017,511.87127661705017,511.87127661705017,511.87127661705017,511.87127661705017
ry,ry,ry,ry,ry
-0.2508125429159991,-0.2508125429159991,-0.2508125429159991,-0.2508125429159991,-0.2508125429159991
10,10,10,10,10
0,0,0,0,0
511.87127661705017,511.87127661705017,511.87127661705017,511.87127661705017,511.87127661705017
rx,rx,rx,rx,rx
0.49494163424124515,0.49494163424124515,0.49494163424124515,0.49494163424124515,0.49494163424124515
10,10,10,10,10
0,0,0,0,0
511.87883162498474,511.87883162498474,511.87883162498474,511.87883162498474,511.87883162498474
ry,ry,ry,ry,ry
-0.24751659418631267,-0.24751659418631267,-0.24751659418631267,-0.24751659418631267,-0.24751659418631267
10,10,10,10,10
0,0,0,0,0
511.87883162498474,511.87883162498474,511.87883162498474,511.87883162498474,511.87883162498474
rx,rx,rx,rx,rx
0.49999237048905165,0.49999237048905165,0.49999237048905165,0.49999237048905165,0.49999237048905165
10,10,10,10,10
0,0,0,0,0
511.8873167037964,511.8873167037964,511.8873167037964,511.8873167037964,511.8873167037964
ry,ry,ry,ry,ry
-0.21451132982375828,-0.21451132982375828,-0.21451132982375828,-0.21451132982375828,-0.21451132982375828
10,10,10,10,10
0,0,0,0,0
511.8873167037964,511.8873167037964,511.8873167037964,511.8873167037964,511.8873167037964
ry,ry,ry,ry,ry
-0.20625619897764552,-0.20625619897764552,-0.20625619897764552,-0.20625619897764552,-0.20625619897764552
10,10,10,10,10
0,0,0,0,0
511.8960521221161,511.8960521221161,511.8960521221161,511.8960521221161,511.8960521221161
ry,ry,ry,ry,ry
-0.17160296025024796,-0.17160296025024796,-0.17160296025024796,-0.17160296025024796,-0.17160296025024796
10,10,10,10,10
0,0,0,0,0
511.8982529640198,511.8982529640198,511.8982529640198,511.8982529640198,511.8982529640198
ry,ry,ry,ry,ry
-0.14850080109864958,-0.14850080109864958,-0.14850080109864958,-0.14850080109864958,-0.14850080109864958
10,10,10,10,10
0,0,0,0,0
511.90712690353394,511.90712690353394,511.90712690353394,511.90712690353394,511.90712690353394
ry,ry,ry,ry,ry
-0.12210269321736476,-0.12210269321736476,-0.12210269321736476,-0.12210269321736476,-0.12210269321736476
10,10,10,10,10
0,0,0,0,0
511.91524267196655,511.91524267196655,511.91524267196655,511.91524267196655,511.91524267196655
ry,ry,ry,ry,ry
-0.10229648279545281,-0.10229648279545281,-0.10229648279545281,-0.10229648279545281,-0.10229648279545281
10,10,10,10,10
0,0,0,0,0
511.92280745506287,511.92280745506287,511.92280745506287,511.92280745506287,511.92280745506287
ry,ry,ry,ry,ry
0.10891889829861906,0.10891889829861906,0.10891889829861906,0.10891889829861906,0.10891889829861906
10,10,10,10,10
0,0,0,0,0
511.9552562236786,511.9552562236786,511.9552562236786,511.9552562236786,511.9552562236786
ry,ry,ry,ry,ry
0.16832227054245824,0.16832227054245824,0.16832227054245824,0.16832227054245824,0.16832227054245824
10,10,10,10,10
0,0,0,0,0
511.96327471733093,511.96327471733093,511.96327471733093,511.96327471733093,511.96327471733093
ry,ry,ry,ry,ry
0.23761348897535667,0.23761348897535667,0.23761348897535667,0.23761348897535667,0.23761348897535667
10,10,10,10,10
0,0,0,0,0
511.97123646736145,511.97123646736145,511.97123646736145,511.97123646736145,511.97123646736145
ry,ry,ry,ry,ry
0.2656748302433814,0.2656748302433814,0.2656748302433814,0.2656748302433814,0.2656748302433814
10,10,10,10,10
0,0,0,0,0
511.9792478084564,511.9792478084564,511.9792478084564,511.9792478084564,511.9792478084564
rx,rx,rx,rx,rx
0.4175020981155108,0.4175020981155108,0.4175020981155108,0.4175020981155108,0.4175020981155108
10,10,10,10,10
0,0,0,0,0
511.9828646183014,511.9828646183014,511.9828646183014,511.9828646183014,511.9828646183014
ry,ry,ry,ry,ry
0.29536888685435264,0.29536888685435264,0.29536888685435264,0.29536888685435264,0.29536888685435264
10,10,10,10,10
0,0,0,0,0
511.9828646183014,511.9828646183014,511.9828646183014,511.9828646183014,511.9828646183014
rx,rx,rx,rx,rx
0.31648737315938047,0.31648737315938047,0.31648737315938047,0.31648737315938047,0.31648737315938047
10,10,10,10,10
0,0,0,0,0
511.99128127098083,511.99128127098083,511.99128127098083,511.99128127098083,511.99128127098083
ry,ry,ry,ry,ry
0.29703212024109255,0.29703212024109255,0.29703212024109255,0.29703212024109255,0.29703212024109255
10,10,10,10,10
0,0,0,0,0
511.99128127098083,511.99128127098083,511.99128127098083,511.99128127098083,511.99128127098083
rx,rx,rx,rx,rx
0.21884489204242008,0.21884489204242008,0.21884489204242008,0.21884489204242008,0.21884489204242008
10,10,10,10,10
0,0,0,0,0
511.99923062324524,511.99923062324524,511.99923062324524,511.99923062324524,511.99923062324524
rx,rx,rx,rx,rx
0.14645609216449226,0.14645609216449226,0.14645609216449226,0.14645609216449226,0.14645609216449226
10,10,10,10,10
0,0,0,0,0
512.0069494247437,512.0069494247437,512.0069494247437,512.0069494247437,512.0069494247437
